,Reactant_pair,KEGG_reactions,source,target,CAR,RPAIR_main,MW,num_reactions
27408,C00263_C01102,R01771,C00263,C01102,0.556,True,0.2513276886848562,1
27409,C00279_C04691,R01826,C00279,C04691,0.556,True,0.18037138501355648,1
27410,C00279_C05382,"R01827,R08575",C00279,C05382,0.556,True,0.1837419066833484,2
27411,C00389_C05623,R02158,C00389,C05623,0.556,True,0.2115053480152552,1
27412,C00389_C10073,R02158,C00389,C10073,0.556,False,,1
27413,C00389_C12639,R06810,C00389,C12639,0.556,True,0.2115053480152552,1
27414,C00409_C00580,R11546,C00409,C00580,0.556,True,0.12721995349460358,1
27415,C00448_C01126,R08697,C00448,C01126,0.556,True,0.26453349871577736,1
27416,C00466_C00900,R02948,C00466,C00900,0.556,False,0.199847423008803,1
27417,C00503_C03494,"R02430,R11536",C00503,C03494,0.556,True,0.24667970240184162,2
27418,C00519_C00606,R02466,C00519,C00606,0.556,True,0.16777090687105575,1
27419,C00519_C01678,R02467,C00519,C01678,0.556,True,0.17175490482762834,1
27420,C00581_C03166,R02575,C00581,C03166,0.556,True,0.25453677395838203,1
27421,C00596_C07087,R05362,C00596,C07087,0.556,True,0.1914881548759995,1
27422,C00596_C07123,R05366,C00596,C07123,0.556,True,0.19722224107246852,1
27423,C00671_C02223,R03894,C00671,C02223,0.556,True,0.20349562952098935,1
27424,C00706_C02436,R02808,C00706,C02436,0.556,True,0.3043968790139815,1
27425,C00802_C01444,R02937,C00802,C01444,0.556,True,0.19457709194985395,1
27426,C00825_C01441,R10425,C00825,C01441,0.556,True,0.19997418990590055,1
27427,C01441_C21254,R11272,C01441,C21254,0.556,False,0.2009478529526869,1
27428,C01450_C05712,R02811,C01450,C05712,0.556,True,0.32545033805208634,1
27429,C01709_C16422,R08021,C01709,C16422,0.556,True,0.21148217490976443,1
27430,C01743_C01823,R10426,C01743,C01823,0.556,True,0.19948802858981649,1
27431,C01822_C20350,"R10424,R10425,R10426,R10427,R11278,R06587",C01822,C20350,0.556,True,0.19948802858981649,6
27432,C02022_C03604,"R11460,R11461",C02022,C03604,0.556,False,0.2497860610714208,2
27433,C03328_C06255,R05063,C03328,C06255,0.556,False,,1
27434,C03804_C04399,R04317,C03804,C04399,0.556,True,0.2269999936791494,1
27435,C05239_C05516,R04732,C05239,C05516,0.556,True,0.20936206550895736,1
27436,C05908_C12138,R06536,C05908,C12138,0.556,True,0.21095059143844183,1
27437,C06056_C06057,R05087,C06056,C06057,0.556,True,0.1945330931931846,1
27438,C06388_C06389,R05173,C06388,C06389,0.556,True,0.2314488537318028,1
27439,C06547_C06548,R05444,C06547,C06548,0.556,True,0.2219016944704636,1
27440,C06547_C06793,R05498,C06547,C06793,0.556,True,0.38038123848230476,1
27441,C11516_C19793,R09667,C11516,C19793,0.556,False,0.18885725844947274,1
27442,C15573_C15574,R07334,C15573,C15574,0.556,True,0.20404158834992242,1
27443,C16671_C16933,R09051,C16671,C16933,0.556,True,0.21339009409630388,1
27444,C17238_C17239,R08660,C17238,C17239,0.556,True,0.19199901180040085,1
27445,C20253_C20254,R09980,C20253,C20254,0.556,True,0.19811407537196316,1
27446,C20350_C21253,R11271,C20350,C21253,0.556,False,0.20045991765928992,1
27447,C20353_C20614,R10427,C20353,C20614,0.556,True,0.19900422537421283,1
27448,C00252_C02160,R05549,C00252,C02160,0.554,False,,1
27449,C00420_C00897,"R01444,R05166",C00420,C00897,0.554,False,,2
27450,C00376_C19728,R09601,C00376,C19728,0.553,True,0.18857018933395028,1
27451,C20692_C20696,"R10560,R11052",C20692,C20696,0.553,False,0.18611031459980792,2
27452,C04844_C20199,R09883,C04844,C20199,0.552,True,0.18768750308922522,1
27453,C20965_C20967,R10941,C20965,C20967,0.552,False,0.18581164633742767,1
27454,C00588_C00670,R02591,C00588,C00670,0.549,True,0.16745407735589454,1
27455,C00632_C02794,R02668,C00632,C02794,0.549,False,,1
27456,C01175_C02887,R03323,C01175,C02887,0.549,True,0.06340005275988672,1
27457,C01275_C03057,"R03465,R07713",C01275,C03057,0.549,True,0.18915911826250165,2
27458,C05208_C05210,R04720,C05208,C05210,0.549,False,0.04126086673818156,1
27459,C14107_C14108,R06934,C14107,C14108,0.549,True,0.18712166090410792,1
27460,C00477_C02681,R02375,C00477,C02681,0.548,True,0.2041718193180697,1
27461,C05749_C05750,R04957,C05749,C05750,0.548,True,0.13806195552916556,1
27462,C19673_C20372,R10115,C19673,C20372,0.548,True,0.13633179300288123,1
27463,C01759_C18005,R08909,C01759,C18005,0.547,True,0.20209342442577993,1
27464,C00100_C05449,R04811,C00100,C05449,0.546,True,0.1852560436404763,1
27465,C00180_C01586,"R01424,R02452",C00180,C01586,0.546,True,0.1893657267437827,2
27466,C00253_C05380,R01723,C00253,C05380,0.546,True,0.18812690771999271,1
27467,C00512_C01586,R02452,C00512,C01586,0.546,True,0.6589869638635402,1
27468,C00694_C04890,R02789,C00694,C04890,0.546,True,0.20993761567069893,1
27469,C00694_C04891,R02790,C00694,C04891,0.546,True,0.20993761567069893,1
27470,C01029_C05936,R09075,C01029,C05936,0.546,True,0.18369642787806945,1
27471,C01194_C01288,R02654,C01194,C01288,0.546,True,0.2074199743499867,1
27472,C04656_C04902,R04575,C04656,C04902,0.546,False,0.20993761567069893,1
27473,C07446_C07585,"R08249,R08251,R08252",C07446,C07585,0.546,True,0.18548952606919955,3
27474,C07446_C16623,R08252,C07446,C16623,0.546,True,0.18812690771999271,1
27475,C00010_C16529,R08185,C00010,C16529,0.545,True,0.185929498910789,1
27476,C00010_C16532,R08188,C00010,C16532,0.545,True,0.18505824733976212,1
27477,C00016_C20730,R10613,C00016,C20730,0.545,False,0.14846019447785488,1
27478,C00363_C06018,R10303,C00363,C06018,0.545,False,0.1887854612495483,1
27479,C05554_C20333,R10091,C05554,C20333,0.544,True,0.1974919500198413,1
27480,C07026_C07027,R05671,C07026,C07027,0.544,True,0.19069456498436954,1
27481,C00020_C01151,"R10836,R10837,R10838,R06837",C00020,C01151,0.543,False,0.05651146012050256,4
27482,C00195_C03956,R04118,C00195,C03956,0.543,True,0.03802660024035017,1
27483,C00319_C01747,R01928,C00319,C01747,0.543,True,0.21303040785977567,1
27484,C00397_C21259,R11278,C00397,C21259,0.543,False,0.20824298908087804,1
27485,C00814_C05376,R06795,C00814,C05376,0.543,True,0.22191138842853864,1
27486,C00844_C08325,"R02985,R10639",C00844,C08325,0.543,True,0.21540775194841094,2
27487,C01514_C03951,R03588,C01514,C03951,0.543,True,0.22071875820757042,1
27488,C05903_C12249,"R06611,R06808",C05903,C12249,0.543,True,0.22071875820757042,2
27489,C05903_C12626,"R06611,R06808",C05903,C12626,0.543,True,0.22071875820757042,2
27490,C05905_C08604,"R06535,R10240",C05905,C08604,0.543,True,0.2201146863221615,2
27491,C05905_C16298,R07908,C05905,C16298,0.543,True,0.2201146863221615,1
27492,C10502_C10538,"R07753,R07756",C10502,C10538,0.543,True,0.22191138842853864,2
27493,C10538_C16229,R07753,C10538,C16229,0.543,False,0.22191138842853864,1
27494,C11993_C11994,R06460,C11993,C11994,0.543,True,0.20961389202422684,1
27495,C14536_C16195,R07718,C14536,C16195,0.543,True,0.22191138842853864,1
27496,C15525_C16408,R08007,C15525,C16408,0.543,True,0.21951391190807618,1
27497,C00051_C16566,R08354,C00051,C16566,0.541,True,0.18687081122575416,1
27498,C00097_C00979,"R00897,R03132,R03601,R10305,R10840",C00097,C00979,0.541,True,0.09678044526317588,5
27499,C00383_C15607,R07629,C00383,C15607,0.541,True,0.1680697119236131,1
27500,C00933_C01175,R03075,C00933,C01175,0.541,True,0.10906147179440823,1
27501,C00979_C05688,R03601,C00979,C05688,0.541,False,0.0663857758976047,1
27502,C00979_C05824,R03132,C00979,C05824,0.541,True,0.1553070311988844,1
27503,C00029_C00075,"R00289,R00502,R00416,R00662,R01381,R01471,R02634,R03077,R10183,R11025",C00029,C00075,0.539,False,0.07821659827175934,10
27504,C00044_C19881,R09772,C00044,C19881,0.539,False,0.09683366642081605,1
27505,C00063_C00501,R00956,C00063,C00501,0.539,False,0.07836311293287679,1
27506,C00063_C19794,R09669,C00063,C19794,0.539,False,0.07836311293287679,1
27507,C00459_C00842,"R02328,R02329,R11323",C00459,C00842,0.539,False,0.07851167796613105,3
27508,C01060_C02465,R03953,C01060,C02465,0.539,True,0.2011056083050668,1
27509,C01239_C04540,R03421,C01239,C04540,0.539,True,0.20716556287478338,1
27510,C00119_C00144,R01229,C00119,C00144,0.538,False,0.03561946428015087,1
27511,C00119_C00655,R02142,C00119,C00655,0.538,False,0.03427118378864138,1
27512,C00119_C01103,R01870,C00119,C01103,0.538,False,0.02884242562710526,1
27513,C00119_C16615,R08238,C00119,C16615,0.538,False,0.015297238043846854,1
27514,C00448_C09704,"R08374,R09618",C00448,C09704,0.537,True,0.26453349871577736,2
27515,C00100_C05467,R03719,C00100,C05467,0.536,True,0.19165320410427641,1
27516,C00666_C04421,R02734,C00666,C04421,0.536,True,0.208276791747607,1
27517,C02051_C16254,"R01700,R03316",C02051,C16254,0.536,False,0.19986999992219626,2
27518,C02972_C16254,R02570,C02972,C16254,0.536,False,0.19515277192464422,1
27519,C00055_C00117,"R00510,R10837",C00055,C00117,0.534,True,0.16824926321908287,2
27520,C20962_C20966,"R10942,R10943,R10944",C20962,C20966,0.534,False,0.19766783341907243,3
27521,C00135_C00884,"R01991,R01992",C00135,C00884,0.533,True,0.21522393289526856,2
27522,C00777_C11061,R02902,C00777,C11061,0.533,True,0.22667998302811432,1
27523,C03719_C17237,R08654,C03719,C17237,0.533,True,0.2065739277357193,1
27524,C05299_C11132,R04353,C05299,C11132,0.533,True,0.22670449250509145,1
27525,C05302_C11131,R04354,C05302,C11131,0.533,True,0.22553398526669308,1
27526,C06174_C16577,R08261,C06174,C16577,0.533,True,0.22730370111596754,1
27527,C20380_C20383,R10134,C20380,C20383,0.533,True,0.21563106008977767,1
27528,C00051_C14791,"R07002,R07004",C00051,C14791,0.531,True,0.1899804434818849,2
27529,C00051_C14793,R07003,C00051,C14793,0.531,True,0.1899804434818849,1
27530,C00413_C03462,R02226,C00413,C03462,0.531,True,0.220595014593544,1
27531,C00509_C09099,R02897,C00509,C09099,0.531,True,0.22945465216767055,1
27532,C00509_C16492,R08129,C00509,C16492,0.531,True,0.22945465216767055,1
27533,C00858_C10509,"R07729,R07733",C00858,C10509,0.531,True,0.23207548216841076,2
27534,C01460_C01477,R06822,C01460,C01477,0.531,True,0.23077142010991825,1
27535,C01477_C01714,R06825,C01477,C01714,0.531,True,0.23077142010991825,1
27536,C01477_C04608,R03574,C01477,C04608,0.531,True,0.23077142010991825,1
27537,C01729_C16223,"R07740,R07743",C01729,C16223,0.531,False,,2
27538,C05904_C12137,R06534,C05904,C12137,0.531,True,0.23011115241477462,1
27539,C06561_C16406,R08013,C06561,C16406,0.531,True,0.22945465216767055,1
27540,C06561_C16407,R08006,C06561,C16407,0.531,True,0.22945465216767055,1
27541,C06563_C09126,R02932,C06563,C09126,0.531,True,0.23077142010991825,1
27542,C10503_C16223,R07740,C10503,C16223,0.531,True,0.23074383331519738,1
27543,C00002_C06397,R05644,C00002,C06397,0.529,False,0.09958422237921305,1
27544,C00009_C03167,R00747,C00009,C03167,0.529,False,0.11726660128064263,1
27545,C00048_C11735,R05863,C00048,C11735,0.529,True,0.1641811255253439,1
27546,C00013_C00235,"R01657,R01658,R01659,R02943,R06757,R07271,R07272,R08003,R08199,R08951,R08996,R09638,R10966,R10968,R11609,R11610",C00013,C00235,0.528,False,0.1606242538505954,16
27547,C00036_C01990,R00477,C00036,C01990,0.528,True,0.21892483228184745,1
27548,C00077_C04210,R00666,C00077,C04210,0.528,True,0.21421904013086135,1
27549,C01149_C01259,R03284,C01149,C01259,0.528,True,0.2237649254402124,1
27550,C01165_C03287,R03313,C01165,C03287,0.528,True,0.26791386753112734,1
27551,C01175_C04275,"R00063,R03075,R03323",C01175,C04275,0.528,True,0.21063825853306292,3
27552,C00015_C00043,"R00414,R00417,R02018,R02654,R02707,R02717,R02789,R02790,R03490,R03513,R03514,R04182,R04423,R04451,R04493,R04494,R04575,R04584,R04603,R04615,R04619,R04636,R04642,R04653,R04654,R04659,R04662,R04665,R05032,R05108,R05109,R05566,R05631,R05662,R07258,R07259,R07334,R07397,R08615,R08894,R08900,R09634,R09676,R09677,R09834,R10187,R10188,R10435,R10596,R10620,R11115,R11282,R11879,R06587",C00015,C00043,0.526,True,0.20088026095345782,54
27553,C00015_C11521,"R06867,R11543",C00015,C11521,0.526,True,0.2186588355543087,2
27554,C00010_C05337,"R03974,R03975,R03977,R04811,R08743,R08744,R08745",C00010,C05337,0.525,True,0.19613330250930372,7
27555,C00021_C03539,R00194,C00021,C03539,0.525,True,0.17971080287154484,1
27556,C00025_C15699,R07414,C00025,C15699,0.525,True,0.1924786769835713,1
27557,C00064_C03738,R01149,C00064,C03738,0.525,False,0.1977758377718428,1
27558,C00108_C00328,"R00987,R05365",C00108,C00328,0.525,True,0.20581898988331043,2
27559,C00121_C03169,R02172,C00121,C03169,0.525,True,0.17362059047728712,1
27560,C00371_C03300,"R02119,R03268,R04335,R06811,R06814,R10256,R10257,R10290,R10291,R10292,R10609,R11289",C00371,C03300,0.525,True,0.2315262989658193,12
27561,C00371_C16431,"R08073,R08080",C00371,C16431,0.525,True,0.2315262989658193,2
27562,C00522_C00864,"R02473,R02474,R10821",C00522,C00864,0.525,True,0.19347182248532407,3
27563,C02029_C16447,R08074,C02029,C16447,0.525,True,0.22990181878155935,1
27564,C14086_C14087,R06913,C14086,C14087,0.525,True,0.2046130381305595,1
27565,C00020_C00301,"R01054,R11553",C00020,C00301,0.524,True,0.23395355583774916,2
27566,C01518_C19774,R09642,C01518,C19774,0.524,False,0.2365292564197318,1
27567,C20190_C20198,R09881,C20190,C20198,0.524,True,0.19790514468380885,1
27568,C00075_C00167,"R01381,R02634",C00075,C00167,0.523,False,0.09032661726571264,2
27569,C00065_C01005,"R00582,R00584,R02853",C00065,C01005,0.521,True,0.27562463288546496,3
27570,C00109_C02488,R00998,C00109,C02488,0.521,True,0.2272734145235425,1
27571,C00114_C00588,"R01021,R06871",C00114,C00588,0.521,True,0.2773912490986077,2
27572,C00114_C00919,"R01027,R01028",C00114,C00919,0.521,True,0.2750882017943668,2
27573,C00117_C00119,"R01049,R06836",C00117,C00119,0.521,True,0.25792199541752603,2
27574,C00146_C00850,"R01242,R01243",C00146,C00850,0.521,False,0.29845016028249644,2
27575,C00164_C00356,"R01360,R01978",C00164,C00356,0.521,True,0.7985953274950726,2
27576,C00197_C00258,"R01511,R01514",C00197,C00258,0.521,True,0.2737716244128666,2
27577,C00258_C00631,"R01748,R08572",C00258,C00631,0.521,True,0.2737716244128666,2
27578,C00292_C06011,R01861,C00292,C06011,0.521,True,0.29799407382198423,1
27579,C00414_C04316,R02232,C00414,C04316,0.521,True,0.8048642750860313,1
27580,C00523_C11135,"R02478,R04352",C00523,C11135,0.521,True,0.23266541930520931,2
27581,C00535_C11134,R02502,C00535,C11134,0.521,True,0.2339113247140438,1
27582,C00645_C04540,R01266,C00645,C04540,0.521,False,0.2050355054821401,1
27583,C01300_C04807,R03503,C01300,C04807,0.521,True,0.2906494161960798,1
27584,C01300_C05925,R11718,C01300,C05925,0.521,False,0.26400132676739047,1
27585,C01416_C12448,"R06728,R08430",C01416,C12448,0.521,True,0.2071294121952721,2
27586,C01514_C03515,R03589,C01514,C03515,0.521,True,0.23527620115407724,1
27587,C01516_C16578,R08263,C01516,C16578,0.521,True,0.2358420324967166,1
27588,C01516_C16643,R08262,C01516,C16643,0.521,True,0.2358420324967166,1
27589,C01672_C16565,R08359,C01672,C16565,0.521,True,0.21837374658313424,1
27590,C02446_C03715,R03944,C02446,C03715,0.521,True,0.3098505310760929,1
27591,C02773_C03968,R04126,C02773,C03968,0.521,True,0.30508487274396434,1
27592,C03576_C11496,"R05761,R05762",C03576,C11496,0.521,True,0.1695737730600426,2
27593,C03576_C21753,R11899,C03576,C21753,0.521,False,0.21629053975836837,1
27594,C05141_C05504,R04683,C05141,C05504,0.521,True,0.23393742298259795,1
27595,C00299_C00620,R01876,C00299,C00620,0.52,False,0.02972292610017222,1
27596,C00475_C00620,R02296,C00475,C00620,0.52,False,0.02770993715254842,1
27597,C16562_C16563,R08353,C16562,C16563,0.519,True,0.2273355877571507,1
27598,C02768_C04508,R04041,C02768,C04508,0.517,True,0.34479385374312566,1
27599,C06082_C15970,"R07575,R09723",C06082,C15970,0.517,True,0.2347269670584183,2
27600,C10208_C10216,R07720,C10208,C10216,0.517,True,0.24178347712230316,1
27601,C00042_C12836,R06855,C00042,C12836,0.516,True,0.2446090558745161,1
27602,C00188_C01102,R01466,C00188,C01102,0.516,True,0.2513276886848562,1
27603,C00441_C18174,R09080,C00441,C18174,0.516,True,0.19884245096892525,1
27604,C02749_C05729,R04951,C02749,C05729,0.516,False,0.19186198882293448,1
27605,C20914_C20915,R10888,C20914,C20915,0.516,False,0.20997694708318218,1
27606,C20917_C20918,"R10891,R10892",C20917,C20918,0.516,True,0.2117500697168245,2
27607,C00010_C01794,"R02794,R03718,R03719,R03720,R07295,R07296,R11539",C00010,C01794,0.515,True,0.2028125712995095,7
27608,C00062_C03296,R00832,C00062,C03296,0.515,True,0.22312796496930193,1
27609,C00165_C00350,"R02052,R02057,R02817,R07380,R07381,R11204,R11205,R11555,R11556,R11557",C00165,C00350,0.515,False,0.296326978122918,10
27610,C00663_C19758,"R09632,R10098",C00663,C19758,0.515,False,0.11282164945036632,2
27611,C00663_C20354,R10098,C00663,C20354,0.515,False,0.11282164945036632,1
27612,C03454_C04756,"R07381,R07384",C03454,C04756,0.515,True,0.299171398945841,2
27613,C04944_C15543,R07258,C04944,C15543,0.515,True,0.2293981502435211,1
27614,C00154_C02990,R01923,C00154,C02990,0.514,True,0.43139615265263354,1
27615,C00154_C03422,"R04021,R04022",C00154,C03422,0.514,False,0.4637762136701529,2
27616,C00154_C17202,R10484,C00154,C17202,0.514,False,0.4468596772395053,1
27617,C00249_C17202,"R08602,R10484",C00249,C17202,0.514,True,0.1999425888542754,2
27618,C01190_C06128,R04018,C01190,C06128,0.514,False,0.2296044495761894,1
27619,C08362_C21171,R11202,C08362,C21171,0.514,False,0.18053381235297952,1
27620,C21072_C21171,"R11201,R11202",C21072,C21171,0.514,False,0.4651407152347444,2
27621,C21001_C21003,R11087,C21001,C21003,0.513,False,0.22530878453311984,1
27622,C01441_C18004,R08898,C01441,C18004,0.512,True,0.24753159298303562,1
27623,C01743_C21260,R11280,C01743,C21260,0.512,False,0.24696550474740622,1
27624,C08606_C14044,"R06952,R06953,R09682",C08606,C14044,0.512,False,0.22201816180886322,3
27625,C08614_C14045,R06953,C08614,C14045,0.512,False,0.22201816180886322,1
27626,C00353_C00448,"R02061,R05555",C00353,C00448,0.51,False,0.08179484152138974,2
27627,C00120_C05552,R01077,C00120,C05552,0.509,True,0.20780399828828883,1
27628,C02593_C03881,R03992,C02593,C03881,0.509,False,0.8915877284300396,1
27629,C04218_C04465,R07248,C04218,C04465,0.509,True,0.22543820486061494,1
27630,C17741_C17742,"R08809,R08810",C17741,C17742,0.509,True,0.4889418556346976,2
27631,C00009_C00169,"R01396,R01397,R01398,R01399,R02937,R05230,R06772,R07245,R08937,R09858",C00009,C00169,0.508,False,0.1800214204069124,10
27632,C00009_C00227,"R00230,R00317,R01620",C00009,C00227,0.508,False,0.17660403918678774,3
27633,C00009_C20969,R10949,C00009,C20969,0.508,False,0.18337652737365923,1
27634,C00015_C04573,R04477,C00015,C04573,0.508,False,0.2117772562005951,1
27635,C00037_C00188,"R00751,R06171,R08195,R08196",C00037,C00188,0.508,True,0.2268476547599919,4
27636,C00037_C00581,R00775,C00037,C00581,0.508,True,0.218777641353805,1
27637,C00037_C02055,R00395,C00037,C02055,0.508,True,0.19058569623502686,1
27638,C00037_C03214,R00371,C00037,C03214,0.508,False,,1
27639,C00085_C00118,"R01827,R08575",C00085,C00118,0.508,True,0.20939119875080497,2
27640,C00108_C03147,R00989,C00108,C03147,0.508,True,0.23880572094981176,1
27641,C00111_C01094,R02568,C00111,C01094,0.508,True,0.20939119875080497,1
27642,C00111_C06893,R05378,C00111,C06893,0.508,True,0.2056687229825521,1
27643,C00118_C01286,"R01064,R05605",C00118,C01286,0.508,True,0.2056687229825521,2
27644,C00156_C00251,"R01302,R10583",C00156,C00251,0.508,True,0.2417306703804834,2
27645,C00183_C02787,R01437,C00183,C02787,0.508,True,0.23128343529590487,1
27646,C00188_C01888,R10852,C00188,C01888,0.508,False,0.23944687677820556,1
27647,C00448_C09665,R08696,C00448,C09665,0.508,True,0.3033668788806952,1
27648,C00448_C09666,R08695,C00448,C09666,0.508,True,0.3033668788806952,1
27649,C00448_C16775,R09623,C00448,C16775,0.508,False,0.3033668788806952,1
27650,C00448_C19749,R08370,C00448,C19749,0.508,True,0.3033668788806952,1
27651,C00468_C11133,"R02358,R02478,R02502,R02902,R03091,R03589,R04352,R04353,R04354,R04607,R04683,R06827,R06828,R07106,R07336,R07932,R08259,R08261,R08262,R08263,R08615,R08817,R08824,R09426,R09529,R09635,R09636,R09732",C00468,C11133,0.508,True,0.24569636535316816,28
27652,C00511_C04022,R02574,C00511,C04022,0.508,True,0.30125762233829967,1
27653,C00805_C00885,R06602,C00805,C00885,0.508,True,0.2417306703804834,1
27654,C00951_C04300,R03091,C00951,C04300,0.508,False,0.24432212243528337,1
27655,C00986_C03283,R07650,C00986,C03283,0.508,True,0.22889686259480493,1
27656,C01060_C01829,R03208,C01060,C01829,0.508,True,0.28423732432573656,1
27657,C01060_C08212,R03208,C01060,C08212,0.508,False,,1
27658,C01209_C03939,"R08944,R09482",C01209,C03939,0.508,True,0.22657770130893332,2
27659,C01589_C02560,R03621,C01589,C02560,0.508,True,0.2358922545685059,1
27660,C01888_C03214,R03758,C01888,C03214,0.508,False,,1
27661,C02512_C05670,R06614,C02512,C05670,0.508,True,0.23891729781376667,1
27662,C04083_C16427,R08072,C04083,C16427,0.508,True,0.2452814770928751,1
27663,C05942_C19907,R09794,C05942,C19907,0.508,True,0.2469835554914218,1
27664,C07447_C16622,R08250,C07447,C16622,0.508,True,0.2209955196254941,1
27665,C10023_C10025,"R09529,R09533",C10023,C10025,0.508,True,0.24578276901831075,2
27666,C01050_C04877,R10901,C01050,C04877,0.507,True,0.21509827172828697,1
27667,C00010_C20840,R10770,C00010,C20840,0.506,True,0.2053076948296422,1
27668,C04683_C04887,R04564,C04683,C04887,0.505,True,0.23639681017155473,1
27669,C04648_C06483,R04423,C04648,C06483,0.504,True,0.23799618108390738,1
27670,C20722_C20723,R10596,C20722,C20723,0.504,True,0.24909101131351458,1
27671,C00117_C00455,"R01270,R01271",C00117,C00455,0.503,True,0.1844884531965658,2
27672,C00119_C03090,R01072,C00119,C03090,0.503,True,0.25991698790368545,1
27673,C00370_C03641,R02113,C00370,C03641,0.503,True,0.24606633767867458,1
27674,C00406_C18325,R09255,C00406,C18325,0.503,False,0.5098449852650434,1
27675,C01474_C04719,R03573,C01474,C04719,0.503,True,0.25233912446643814,1
27676,C01495_C03502,R03267,C01495,C03502,0.503,False,,1
27677,C01495_C15555,R03267,C01495,C15555,0.503,False,0.2538991540026634,1
27678,C06645_C06646,R05363,C06645,C06646,0.503,True,0.20604150979970845,1
27679,C20963_C20966,R10943,C20963,C20966,0.503,False,0.21949667680599794,1
27680,C20964_C20966,R10944,C20964,C20966,0.503,False,0.21949667680599794,1
27681,C00036_C00209,"R00338,R00466,R11617",C00036,C00209,0.502,True,0.1892592784174398,3
27682,C02051_C06157,R01940,C02051,C06157,0.501,False,0.221254653328501,1
27683,C02972_C06157,R02571,C02972,C06157,0.501,False,0.21658118342875776,1
27684,C00007_C00067,"R07954,R07955,R07957,R07959,R07961,R07963,R07965,R07967,R07969,R07971,R07973,R07975,R08264,R08265",C00007,C00067,0.5,False,0.03182536304412081,14
27685,C00055_C00789,R11613,C00055,C00789,0.5,False,0.24881465889050391,1
27686,C00067_C00218,R06154,C00067,C00218,0.5,True,0.016926955162771238,1
27687,C00072_C05422,R00068,C00072,C05422,0.5,True,0.005756184455571755,1
27688,C00105_C00190,R09642,C00105,C00190,0.5,True,0.24648676260780666,1
27689,C00341_C05848,"R05000,R09040",C00341,C05848,0.5,False,0.6880810819189939,2
