,Node,Degree Centrality,PageRank
3672,C01147,0.0005931198102016607,0.00019032763849386998
3176,C01161,0.0009489916963226571,0.0001900443431652537
689,C00815,0.0010676156583629892,0.00019001255777642944
1590,C04646,0.000830367734282325,0.00018988080553469552
7643,C19885,0.0009489916963226571,0.00018914872648957551
2072,C00201,0.0007117437722419928,0.00018897340963050264
6369,C16641,0.0005931198102016607,0.00018891949954115853
1246,C06561,0.000830367734282325,0.00018873308719211606
8414,C01324,0.0005931198102016607,0.00018853478044324206
1843,C00307,0.0010676156583629892,0.00018847729384562109
2935,C00500,0.0005931198102016607,0.00018838849057363448
2752,C00584,0.0005931198102016607,0.00018811340414533626
3113,C00602,0.000830367734282325,0.0001879487248195605
1232,C02041,0.0007117437722419928,0.00018794242812374592
2806,C16144,0.0005931198102016607,0.0001878940372932124
2279,C00745,0.000830367734282325,0.00018781212723526452
3057,C03920,0.000830367734282325,0.00018754246478351128
2261,C00247,0.000830367734282325,0.00018753904664632848
2725,C00414,0.0007117437722419928,0.00018739959286902643
6812,C14111,0.0005931198102016607,0.00018710206755538178
2294,C16698,0.0009489916963226571,0.00018672035909949485
116,C02291,0.0010676156583629892,0.00018644852204683792
2033,C00818,0.000830367734282325,0.00018628771085806597
5363,C05431,0.0007117437722419928,0.00018615271776868263
4176,C08830,0.0005931198102016607,0.00018604643393295466
2299,C00259,0.0005931198102016607,0.00018579723627921326
4314,C05202,0.000830367734282325,0.0001855324247079054
838,C00328,0.0009489916963226571,0.00018513540977975842
4466,C06102,0.000830367734282325,0.00018500711527726858
1842,C00269,0.0009489916963226571,0.00018498515795685713
3172,C04637,0.0010676156583629892,0.0001849351730876288
1166,C00643,0.0009489916963226571,0.00018460749534656638
765,C00430,0.000830367734282325,0.0001841849981084305
4254,C02339,0.00047449584816132857,0.00018403618071139967
3386,C00825,0.000830367734282325,0.00018393124235834937
4112,C15781,0.0005931198102016607,0.00018386787948231287
3913,C01514,0.000830367734282325,0.00018377646516074835
4970,C04053,0.0005931198102016607,0.00018353185997087691
4464,C03585,0.0007117437722419928,0.00018327219148747174
2970,C01477,0.000830367734282325,0.0001831917876527207
2897,C00459,0.0010676156583629892,0.00018312259680449788
2376,C00986,0.0009489916963226571,0.00018288182893875564
4343,C18021,0.0007117437722419928,0.0001826454101990769
389,C01879,0.000830367734282325,0.00018258257211556324
125,C02798,0.0009489916963226571,0.00018228352645882314
3930,C01504,0.00047449584816132857,0.0001822808505682057
3044,C00552,0.0009489916963226571,0.00018214947599323007
5581,C06070,0.0005931198102016607,0.00018201861141261356
2241,C22165,0.0005931198102016607,0.00018195265355364326
5086,C15777,0.0005931198102016607,0.0001819440727108629
214,C00466,0.000830367734282325,0.00018188493432923548
3519,C02906,0.000830367734282325,0.00018161561200472187
1275,C15525,0.000830367734282325,0.00018159095079353893
1200,C19714,0.000830367734282325,0.00018157489656382797
6170,C15794,0.000830367734282325,0.00018135943316157976
3449,C00868,0.00047449584816132857,0.00018120210540657552
714,C05138,0.000830367734282325,0.00018108902515365572
208,C00313,0.0009489916963226571,0.00018107715454968962
2243,C00365,0.0010676156583629892,0.00018097021981414586
5821,C11985,0.0005931198102016607,0.00018058303849535575
2434,C01144,0.0009489916963226571,0.0001805727328938731
4071,C01743,0.0007117437722419928,0.00018053103350366045
819,C02075,0.000830367734282325,0.00018051078209771677
2,C00153,0.000830367734282325,0.00018046549167065082
3416,C09893,0.00047449584816132857,0.00018044895090643467
7045,C16145,0.0005931198102016607,0.0001804321917109503
3159,C03742,0.0009489916963226571,0.00017997015635667663
6856,C14519,0.0005931198102016607,0.00017990989451247994
2997,C01110,0.0009489916963226571,0.00017989184162992306
3905,C06730,0.000830367734282325,0.00017983676448066335
4126,C01822,0.000830367734282325,0.00017969945118208357
3070,C00582,0.000830367734282325,0.0001795985611035089
1691,C16826,0.0005931198102016607,0.00017945986623830735
4783,C03373,0.0007117437722419928,0.00017930556371654097
5582,C17622,0.0005931198102016607,0.0001792978764700835
2711,C00411,0.000830367734282325,0.00017928206543118018
474,C01190,0.0009489916963226571,0.0001786509547695557
2486,C20406,0.00047449584816132857,0.00017847332653280265
3975,C01575,0.0005931198102016607,0.00017782347312246145
6775,C13624,0.0005931198102016607,0.00017774720572555613
2366,C00618,0.000830367734282325,0.00017755594656712598
5521,C05905,0.0007117437722419928,0.00017752063719913687
1103,C01081,0.0009489916963226571,0.0001773037733545504
6659,C12369,0.0007117437722419928,0.0001771071847245619
3655,C01780,0.00047449584816132857,0.00017677172945707067
2647,C01617,0.000830367734282325,0.0001766855613245773
7148,C16392,0.0007117437722419928,0.0001765999797004701
7156,C16396,0.000830367734282325,0.0001764993604207296
5760,C16726,0.00047449584816132857,0.00017625367222253935
1022,C00224,0.000830367734282325,0.00017621831735254673
1462,C00864,0.000830367734282325,0.00017619272123967056
3259,C00729,0.0007117437722419928,0.0001760774044639664
3231,C02528,0.000830367734282325,0.0001760613649733523
2119,C00692,0.0009489916963226571,0.00017593338017964473
3926,C03985,0.0007117437722419928,0.00017590193630637998
2716,C00510,0.0007117437722419928,0.00017579988150356917
7053,C20361,0.000830367734282325,0.0001757106418028185
3758,C01217,0.0007117437722419928,0.000175613212783757
6237,C09694,0.000830367734282325,0.00017558831633805087
3814,C03203,0.000830367734282325,0.00017554298983745313
5377,C19795,0.0007117437722419928,0.0001755230985458191
1612,C00475,0.0009489916963226571,0.00017542752363264853
2538,C20270,0.0005931198102016607,0.00017524972748260095
2117,C00216,0.000830367734282325,0.00017493709799924143
2622,C00777,0.0007117437722419928,0.0001748698160065666
3107,C20839,0.0007117437722419928,0.00017479532575702603
2365,C00312,0.0007117437722419928,0.00017476115487486028
1517,C05653,0.000830367734282325,0.00017433833236578443
4793,C03401,0.000830367734282325,0.00017433222245744263
2441,C00558,0.0007117437722419928,0.00017432949369186607
8033,C21418,0.00047449584816132857,0.00017424617653188907
298,C06717,0.0005931198102016607,0.00017408423758596102
2981,C02050,0.0007117437722419928,0.00017401915829696934
963,C00438,0.000830367734282325,0.00017400933580011805
378,C00217,0.000830367734282325,0.00017395169699660186
1584,C00655,0.0009489916963226571,0.00017391686127741937
4281,C05849,0.0005931198102016607,0.00017361870253342345
6918,C14875,0.0003558718861209964,0.00017345820059929597
644,C00208,0.0009489916963226571,0.0001734342092470542
1493,C00369,0.0007117437722419928,0.00017308157056606863
1900,C05787,0.0005931198102016607,0.00017305549221415803
3539,C01019,0.0005931198102016607,0.0001730187526443389
1703,C00262,0.0009489916963226571,0.0001729995279627804
2087,C06135,0.0009489916963226571,0.00017285409765130415
2988,C06322,0.0005931198102016607,0.00017279464218641915
7058,C16157,0.0007117437722419928,0.0001727526566398657
2108,C11150,0.000830367734282325,0.0001725704940478845
1375,C00682,0.000830367734282325,0.00017248309761359998
8394,C00706,0.0007117437722419928,0.0001722980309352303
6879,C14793,0.0005931198102016607,0.00017202856437294455
4880,C06800,0.0005931198102016607,0.00017194725415095144
832,C12126,0.000830367734282325,0.0001718779066588497
1683,C04146,0.0007117437722419928,0.000171825423131583
5972,C16546,0.0007117437722419928,0.0001717712289393764
3195,C15979,0.0009489916963226571,0.00017146023889783672
2503,C00570,0.0009489916963226571,0.00017138724861421662
388,C01165,0.0009489916963226571,0.00017130720597649494
3435,C00858,0.0007117437722419928,0.00017127237104500032
6713,C18634,0.0007117437722419928,0.00017126249039990107
472,C01158,0.0007117437722419928,0.00017120460208052695
5265,C06161,0.0007117437722419928,0.0001710696727874126
225,C01077,0.0009489916963226571,0.00017094900165852742
6353,C14874,0.0003558718861209964,0.00017086389922019063
4041,C05578,0.00047449584816132857,0.00017086154878161674
2116,C00676,0.00047449584816132857,0.0001708603142737965
2339,C05284,0.0005931198102016607,0.00017078123575761106
25,C00016,0.0007117437722419928,0.00017072320501282498
7861,C21309,0.0007117437722419928,0.00017061468637047486
2962,C05528,0.000830367734282325,0.00017056394720949905
1736,C03277,0.0007117437722419928,0.0001704651093868212
446,C02034,0.0007117437722419928,0.00017042473399244123
2975,C06563,0.0007117437722419928,0.0001703253083168687
6723,C12436,0.0003558718861209964,0.00017030447974077453
5495,C05790,0.0003558718861209964,0.00017023871788704968
7418,C18161,0.0005931198102016607,0.00017001167575115655
7214,C16587,0.00047449584816132857,0.00016994696966233358
3944,C06174,0.0005931198102016607,0.00016980667878567442
8163,C21815,0.0003558718861209964,0.00016977184560295765
8263,C22106,0.0003558718861209964,0.00016977184560295765
2597,C12447,0.0007117437722419928,0.0001695871645456902
1418,C01094,0.0009489916963226571,0.0001694064586114349
1342,C01097,0.0007117437722419928,0.00016911328141040345
5380,C08601,0.0005931198102016607,0.00016906793335456642
811,C00550,0.0009489916963226571,0.00016891495735571127
4313,C02106,0.0005931198102016607,0.00016885710571875372
816,C00958,0.0009489916963226571,0.00016874234642052006
6408,C11419,0.0003558718861209964,0.00016856638915115692
844,C03227,0.0007117437722419928,0.00016852662815640648
7473,C18303,0.0005931198102016607,0.00016848682210451408
7463,C18277,0.0005931198102016607,0.0001684183757505822
7459,C18272,0.0003558718861209964,0.00016836511834358796
3971,C01573,0.0007117437722419928,0.00016835661009578283
475,C01246,0.000830367734282325,0.00016826341146668195
4027,C01907,0.0005931198102016607,0.0001682018716668952
4974,C15555,0.0007117437722419928,0.00016816514415333422
742,C21591,0.0007117437722419928,0.00016812999394380892
1408,C00670,0.0009489916963226571,0.00016812338564757106
3827,C01920,0.000830367734282325,0.00016812220139811833
6349,C14840,0.0005931198102016607,0.00016810679508380178
3596,C01297,0.0007117437722419928,0.00016782596202737332
2923,C00477,0.0007117437722419928,0.00016773842568376736
1828,C02949,0.000830367734282325,0.00016765324140197366
3047,C01455,0.000830367734282325,0.0001675576389026242
3839,C04722,0.0007117437722419928,0.0001674791055752896
55,C18049,0.0007117437722419928,0.0001674293656407651
3233,C04483,0.0007117437722419928,0.00016732256215303508
207,C00264,0.000830367734282325,0.00016725363432362378
3879,C01512,0.0007117437722419928,0.0001671511830219367
5588,C06082,0.0007117437722419928,0.00016688192681093682
913,C00408,0.0007117437722419928,0.0001667961717265455
524,C05623,0.0007117437722419928,0.00016679138608664183
1176,C19687,0.00047449584816132857,0.00016678564791643654
3874,C04324,0.000830367734282325,0.00016666666076438686
2778,C01126,0.00047449584816132857,0.00016654129801285238
3802,C03968,0.000830367734282325,0.00016650106994549468
5989,C16651,0.0005931198102016607,0.00016648182260389806
396,C03912,0.000830367734282325,0.00016629971898716545
8224,C21997,0.0003558718861209964,0.00016626356398206248
1863,C06755,0.0007117437722419928,0.0001662390863910981
4255,C20864,0.0005931198102016607,0.00016619772411059736
5950,C07054,0.0007117437722419928,0.0001660987086024062
1338,C00354,0.0009489916963226571,0.00016597829041035
3733,C01284,0.000830367734282325,0.00016596481242434787
1504,C00526,0.000830367734282325,0.00016573988519859268
4653,C03918,0.0007117437722419928,0.00016573944098930167
7375,C18012,0.0003558718861209964,0.00016573227843913425
4690,C03023,0.0003558718861209964,0.00016573219083734737
1346,C00300,0.000830367734282325,0.0001657162719917878
3544,C01059,0.0007117437722419928,0.00016555981806992554
5934,C07490,0.0007117437722419928,0.0001655571614113159
1681,C02569,0.0005931198102016607,0.00016549825215402147
2760,C00431,0.000830367734282325,0.00016538961927709076
4099,C01768,0.00023724792408066428,0.0001653546600181604
3630,C01090,0.00023724792408066428,0.0001653546600181604
7263,C21957,0.00023724792408066428,0.0001653546600181604
4023,C01628,0.00023724792408066428,0.0001653546600181604
5891,C06733,0.00023724792408066428,0.0001653546600181604
6337,C10931,0.00023724792408066428,0.0001653546600181604
3958,C01550,0.00023724792408066428,0.0001653546600181604
4859,C04312,0.00023724792408066428,0.0001653546600181604
4671,C02975,0.00023724792408066428,0.0001653546600181604
7086,C16206,0.00023724792408066428,0.0001653546600181604
5863,C06688,0.00023724792408066428,0.0001653546600181604
7713,C20369,0.00023724792408066428,0.0001653546600181604
3776,C01229,0.00023724792408066428,0.0001653546600181604
7654,C19934,0.00023724792408066428,0.0001653546600181604
8186,C21876,0.00023724792408066428,0.0001653546600181604
8306,C22235,0.00023724792408066428,0.0001653546600181604
8131,C21733,0.00023724792408066428,0.0001653546600181604
7838,C20753,0.00023724792408066428,0.0001653546600181604
5984,C16659,0.00023724792408066428,0.0001653546600181604
6281,C10172,0.00023724792408066428,0.0001653546600181604
8139,C21741,0.00023724792408066428,0.0001653546600181604
8258,C22094,0.00023724792408066428,0.0001653546600181604
8135,C21738,0.00023724792408066428,0.0001653546600181604
3917,C01488,0.00023724792408066428,0.0001653546600181604
7671,C22221,0.00023724792408066428,0.0001653546600181604
6926,C16681,0.00023724792408066428,0.0001653546600181604
8179,C21847,0.00023724792408066428,0.0001653546600181604
1556,C00113,0.00023724792408066428,0.0001653546600181604
5639,C11552,0.00023724792408066428,0.0001653546600181604
3526,C00982,0.00023724792408066428,0.0001653546600181604
8209,C21925,0.00023724792408066428,0.0001653546600181604
3246,C00715,0.00023724792408066428,0.0001653546600181604
8201,C21915,0.00023724792408066428,0.0001653546600181604
2244,C00240,0.00023724792408066428,0.0001653546600181604
5447,C05650,0.00023724792408066428,0.0001653546600181604
3453,C00869,0.00023724792408066428,0.0001653546600181604
7527,C19241,0.00023724792408066428,0.0001653546600181604
8077,C21527,0.00023724792408066428,0.0001653546600181604
5061,C04848,0.00023724792408066428,0.0001653546600181604
2948,C00495,0.00023724792408066428,0.0001653546600181604
6978,C15797,0.0007117437722419928,0.0001652873061336422
3098,C03453,0.000830367734282325,0.00016526350179062472
686,C00511,0.000830367734282325,0.00016524903373111254
812,C00605,0.000830367734282325,0.00016508291885705554
3760,C04297,0.00047449584816132857,0.00016503176911531717
1115,C04635,0.000830367734282325,0.0001648345013784948
350,C19725,0.0005931198102016607,0.00016479563522759334
814,C00658,0.0007117437722419928,0.00016478817557503403
4801,C03434,0.00047449584816132857,0.00016460274593969775
3167,C00638,0.0005931198102016607,0.00016447692757696314
1850,C00417,0.000830367734282325,0.00016441452127117937
2269,C22124,0.00047449584816132857,0.0001640162853089619
5320,C05270,0.0007117437722419928,0.0001639969505477873
853,C01118,0.0009489916963226571,0.0001639900353415213
831,C05980,0.000830367734282325,0.00016396091384661695
3604,C02465,0.0007117437722419928,0.00016379317945603287
4868,C11680,0.0003558718861209964,0.00016355682739539694
3210,C04877,0.000830367734282325,0.0001633993552727867
8156,C21823,0.0003558718861209964,0.0001633552459121679
2209,C15509,0.00047449584816132857,0.00016323264573444977
3387,C01441,0.0007117437722419928,0.0001631419835910895
1218,C04350,0.000830367734282325,0.0001631047403158813
113,C02167,0.000830367734282325,0.00016276740869125808
3135,C04575,0.0005931198102016607,0.00016274348412949742
