,id,formula,mol_weight,O,P,Ni,X,Na,Co,I,B,H,C,Br,Mn,F,Hg,As,Fe,N,Se,R,W,S,Cl,Mo,Mg,polymer
201,C00226,CH3OR,15.517,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
202,C00227,C2H5O5P,140.03,5,1,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,C00229,HSR,16.539,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
204,C00230,C7H6O4,154.118,4,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,C00231,C5H11O8P,230.108,8,1,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,C00232,C4H6O3,102.088,3,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,C00233,C6H10O3,130.14,3,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,C00234,C20H23N7O7,473.454,7,0,0,0,0,0,0,0,23,20,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
209,C00235,C5H12O7P2,246.086,7,2,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,C00236,C3H8O10P2,266.034,10,2,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,C00237,CO,28.009999999999998,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,C00239,C9H14N3O7P,307.202,7,1,0,0,0,0,0,0,14,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
213,C00240,C15H25O16P2R3,784.935,16,2,0,0,0,0,0,0,25,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
214,C00241,CH2NOR,22.018,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
215,C00242,C5H5N5O,151.14,1,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
216,C00243,C12H22O11,342.296,11,0,0,0,0,0,0,0,22,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,C00244,HNO3,63.018,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
218,C00245,C2H7NO3S,125.156,3,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
219,C00246,C4H8O2,88.104,2,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,C00247,C6H12O6,180.156,6,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,C00248,C8H15NOS2,205.35000000000002,1,0,0,0,0,0,0,0,15,8,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
222,C00249,C16H32O2,256.416,2,0,0,0,0,0,0,0,32,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,C00250,C8H9NO3,167.162,3,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
224,C00251,C10H10O6,226.18,6,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,C00252,C12H22O11,342.296,11,0,0,0,0,0,0,0,22,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,C00253,C6H5NO2,123.11000000000001,2,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
227,C00254,C10H10O6,226.18,6,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,C00255,C17H20N4O6,376.37,6,0,0,0,0,0,0,0,20,17,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
229,C00256,C3H6O3,90.078,3,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,C00257,C6H12O7,196.156,7,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,C00258,C3H6O4,106.078,4,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,C00259,C5H10O5,150.13,5,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,C00261,C7H6O,106.118,1,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,C00262,C5H4N4O,136.122,1,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
235,C00263,C4H9NO3,119.122,3,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
236,C00264,C24H37N7O18P3SR,418.293,18,3,0,0,0,0,0,0,37,24,0,0,0,0,0,0,7,0,1,0,1,0,0,0,0
237,C00265,C4H10O2S2,154.26,2,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
238,C00266,C2H4O2,60.052,2,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,C00267,C6H12O6,180.156,6,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,C00268,C9H13N5O3,239.24399999999997,3,0,0,0,0,0,0,0,13,9,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
241,C00269,C14H19N3O15P2R2,531.262,15,2,0,0,0,0,0,0,19,14,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0
242,C00270,C11H19NO9,309.272,9,0,0,0,0,0,0,0,19,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
243,C00272,C9H15N5O3,241.26,3,0,0,0,0,0,0,0,15,9,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
244,C00273,C6H10O6,178.14,6,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,C00275,C6H13O9P,260.134,9,1,0,0,0,0,0,0,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,C00279,C4H9O7P,200.082,7,1,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,C00280,C19H26O2,286.398,2,0,0,0,0,0,0,0,26,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,C00282,H2,2.016,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,C00283,H2S,34.086,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
250,C00284,C10H16N2O8,292.248,8,0,0,0,0,0,0,0,16,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
251,C00286,C10H16N5O13P3,507.188,13,3,0,0,0,0,0,0,16,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
252,C00288,HCO3,61.018,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,C00292,C6H7N,93.126,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
254,C00294,C10H12N4O5,268.236,5,0,0,0,0,0,0,0,12,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
255,C00295,C5H4N2O4,156.10199999999998,4,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
256,C00296,C7H12O6,192.166,6,0,0,0,0,0,0,0,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,C00299,C9H12N2O6,244.20600000000002,6,0,0,0,0,0,0,0,12,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
258,C00300,C4H9N3O2,131.142,2,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
259,C00301,C15H23N5O14P2,559.3240000000001,14,2,0,0,0,0,0,0,23,15,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
260,C00302,C5H9NO4,147.132,4,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
261,C00305,Mg,24.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
262,C00307,C14H26N4O11P2,488.328,11,2,0,0,0,0,0,0,26,14,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
263,C00309,C5H10O5,150.13,5,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,C00310,C5H10O5,150.13,5,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,C00311,C6H8O7,192.124,7,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,C00312,C5H10O5,150.13,5,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,C00313,C23H36N7O19P3S,839.568,19,3,0,0,0,0,0,0,36,23,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0
268,C00314,C8H11NO3,169.178,3,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
269,C00315,C7H19N3,145.252,0,0,0,0,0,0,0,0,19,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
270,C00318,C7H15NO3,161.2,3,0,0,0,0,0,0,0,15,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
271,C00319,C18H37NO2,299.486,2,0,0,0,0,0,0,0,37,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
272,C00320,HS2O3,113.148,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
273,C00322,C6H8O5,160.124,5,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,C00323,C30H42N7O19P3S,929.686,19,3,0,0,0,0,0,0,42,30,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0
275,C00325,C16H25N5O15P2,589.3499999999999,15,2,0,0,0,0,0,0,25,16,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
276,C00327,C6H13N3O3,175.19400000000002,3,0,0,0,0,0,0,0,13,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
277,C00328,C10H12N2O3,208.216,3,0,0,0,0,0,0,0,12,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
278,C00329,C6H13NO5,179.174,5,0,0,0,0,0,0,0,13,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
279,C00330,C10H13N5O4,267.25399999999996,4,0,0,0,0,0,0,0,13,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
280,C00331,C11H9NO3,203.19199999999998,3,0,0,0,0,0,0,0,9,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
281,C00332,C25H40N7O18P3S,851.62,18,3,0,0,0,0,0,0,40,25,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0
282,C00333,C6H10O7,194.14,7,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,C00334,C4H9NO2,103.122,2,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
284,C00337,C5H6N2O4,158.118,4,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
285,C00339,CH3OR,15.517,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
286,C00340,"""""",0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,C00341,C10H20O7P2,314.2,7,2,0,0,0,0,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,C00342,C10H14N4O4S2R4,636.784,4,0,0,0,0,0,0,0,14,10,0,0,0,0,0,0,4,0,4,0,2,0,0,0,0
289,C00343,C10H12N4O4S2R4,632.752,4,0,0,0,0,0,0,0,12,10,0,0,0,0,0,0,4,0,4,0,2,0,0,0,0
290,C00344,C8H13O10PR2,300.154,10,1,0,0,0,0,0,0,13,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
291,C00345,C6H13O10P,276.134,10,1,0,0,0,0,0,0,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,C00346,C2H8NO4P,141.064,4,1,0,0,0,0,0,0,8,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
293,C00347,C3H5O2R,36.535,2,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
294,C00349,C4H6O3,102.088,3,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,C00350,C7H12NO8PR2,269.14599999999996,8,1,0,0,0,0,0,0,12,7,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
296,C00352,C6H14NO8P,259.15200000000004,8,1,0,0,0,0,0,0,14,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
297,C00353,C20H36O7P2,450.428,7,2,0,0,0,0,0,0,36,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,C00354,C6H14O12P2,340.112,12,2,0,0,0,0,0,0,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,C00355,C9H11NO4,197.18800000000002,4,0,0,0,0,0,0,0,11,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
300,C00356,C27H44N7O20P3S,911.672,20,3,0,0,0,0,0,0,44,27,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0
301,C00357,C8H16NO9P,301.188,9,1,0,0,0,0,0,0,16,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
302,C00360,C10H14N5O6P,331.23199999999997,6,1,0,0,0,0,0,0,14,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
303,C00361,C10H15N5O10P2,427.21,10,2,0,0,0,0,0,0,15,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
304,C00362,C10H14N5O7P,347.23199999999997,7,1,0,0,0,0,0,0,14,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
305,C00363,C10H16N2O11P2,402.188,11,2,0,0,0,0,0,0,16,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
306,C00364,C10H15N2O8P,322.21000000000004,8,1,0,0,0,0,0,0,15,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
307,C00365,C9H13N2O8P,308.18399999999997,8,1,0,0,0,0,0,0,13,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
308,C00366,C5H4N4O3,168.122,3,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
309,C00369,(C12H20O10)n,162.14,10,0,0,0,0,0,0,0,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
310,C00370,C17H28O,248.39399999999998,1,0,0,0,0,0,0,0,28,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,C00371,C10H13N5O,219.25399999999996,1,0,0,0,0,0,0,0,13,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
312,C00372,(C12H20O10)n,162.14,10,0,0,0,0,0,0,0,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
313,C00375,CH4NR,15.026,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
314,C00376,C20H28O,284.424,1,0,0,0,0,0,0,0,28,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,C00377,"""""",0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,C00378,C12H17N4OS,265.366,1,0,0,0,0,0,0,0,17,12,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0
317,C00379,C5H12O5,152.14600000000002,5,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,C00380,C4H5N3O,111.11,1,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
319,C00381,C20H36O(C5H8)n,42.057,1,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
320,C00383,C3H4O4,104.062,4,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,C00385,C5H4N4O2,152.122,2,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
322,C00386,C9H14N4O3,226.242,3,0,0,0,0,0,0,0,14,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
323,C00387,C10H13N5O5,283.25399999999996,5,0,0,0,0,0,0,0,13,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
324,C00388,C5H9N3,111.152,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
325,C00389,C15H10O7,302.23,7,0,0,0,0,0,0,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,C00390,C14H20O4(C5H8)n,66.057,4,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
327,C00392,C6H14O6,182.172,6,0,0,0,0,0,0,0,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,C00394,C16H25N5O16P2,605.3499999999999,16,2,0,0,0,0,0,0,25,16,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
329,C00395,C9H11N2O4SR,121.634,4,0,0,0,0,0,0,0,11,9,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0
330,C00396,C4H4N2,80.092,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
331,C00397,C18H37N5O9,467.526,9,0,0,0,0,0,0,0,37,18,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
332,C00398,C10H12N2,160.216,0,0,0,0,0,0,0,0,12,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
333,C00399,C14H18O4(C5H8)n,66.057,4,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
334,C00400,C10H20O,156.26,1,0,0,0,0,0,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,C00401,(C14H21NO11)n,189.659,11,0,0,0,0,0,0,0,21,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
336,C00402,C4H7NO4,133.106,4,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
337,C00403,C4H6N2O3R2(C2H2NOR)n,56.046,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
338,C00404,H4P2O7(HPO3)n,39.989000000000004,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
339,C00405,C2H4NO2R,37.031,2,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
340,C00406,C31H44N7O19P3S,943.712,19,3,0,0,0,0,0,0,44,31,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0
341,C00407,C6H13NO2,131.174,2,0,0,0,0,0,0,0,13,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
342,C00408,C6H11NO2,129.15800000000002,2,0,0,0,0,0,0,0,11,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
343,C00409,CH4S,48.112,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
344,C00410,C21H30O2,314.45,2,0,0,0,0,0,0,0,30,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,C00411,C32H46N7O20P3S,973.738,20,3,0,0,0,0,0,0,46,32,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0
346,C00412,C39H70N7O17P3S,1034.0,17,3,0,0,0,0,0,0,70,39,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0
347,C00413,C21H39N7O12,581.592,12,0,0,0,0,0,0,0,39,21,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
348,C00414,C6H10O,98.14,1,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,C00415,C19H21N7O6,443.428,6,0,0,0,0,0,0,0,21,19,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
350,C00416,C5H7O8PR2,226.076,8,1,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
351,C00417,C6H6O6,174.108,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,C00418,C6H12O4,148.156,4,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,C00419,C10H17O10PR2(C5H8O6PR)n,195.084,6,1,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
354,C00422,C6H5O6R3,259.65000000000003,6,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
355,C00423,C9H8O2,148.154,2,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,C00424,C3H6O2,74.078,2,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,C00427,C20H32O5,352.456,5,0,0,0,0,0,0,0,32,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,C00429,C4H6N2O2,114.108,2,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
359,C00430,C5H9NO3,131.132,3,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
360,C00431,C5H11NO2,117.148,2,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
361,C00433,C5H6O4,130.098,4,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,C00435,"""""",0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,C00436,C5H13N3O,131.184,1,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
364,C00437,C7H14N2O3,174.202,3,0,0,0,0,0,0,0,14,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
365,C00438,C5H8N2O5,176.134,5,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
366,C00439,C6H10N2O4,174.16,4,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
367,C00440,C20H25N7O6,459.46999999999997,6,0,0,0,0,0,0,0,25,20,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
368,C00441,C4H7NO3,117.106,3,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
369,C00445,C20H22N7O6,456.44599999999997,6,0,0,0,0,0,0,0,22,20,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
370,C00446,C6H13O9P,260.134,9,1,0,0,0,0,0,0,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,C00447,C7H16O13P2,370.138,13,2,0,0,0,0,0,0,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,C00448,C15H28O7P2,382.314,7,2,0,0,0,0,0,0,28,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,C00449,C11H20N2O6,276.28999999999996,6,0,0,0,0,0,0,0,20,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
374,C00450,C6H9NO2,127.14200000000001,2,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
375,C00451,C6H8O7,192.124,7,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,C00454,C5H11O10P2R,146.539,10,2,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
377,C00455,C11H15N2O8P,334.22,8,1,0,0,0,0,0,0,15,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
378,C00458,C9H16N3O13P3,467.158,13,3,0,0,0,0,0,0,16,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
379,C00459,C10H17N2O14P3,482.16599999999994,14,3,0,0,0,0,0,0,17,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
380,C00460,C9H15N2O14P3,468.14,14,3,0,0,0,0,0,0,15,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
381,C00461,(C8H13NO5)n,101.59700000000001,5,0,0,0,0,0,0,0,13,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
382,C00462,HX,1.008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,C00463,C8H7N,117.146,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
384,C00466,C4H8O2,88.104,2,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,C00468,C18H22O2,270.356,2,0,0,0,0,0,0,0,22,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,C00469,C2H6O,46.068,1,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,C00470,C12H18O13(C6H8O6)n-2,88.062,6,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
388,C00472,C6H4O2,108.092,2,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,C00473,C20H30O,286.44,1,0,0,0,0,0,0,0,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,C00474,C5H12O5,152.14600000000002,5,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,C00475,C9H13N3O5,243.224,5,0,0,0,0,0,0,0,13,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
392,C00476,C5H10O5,150.13,5,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,C00477,C27H44O6,464.62199999999996,6,0,0,0,0,0,0,0,44,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,C00479,C3H6O,58.078,1,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,C00481,C3H4N2,68.082,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
396,C00482,C11H12O5,224.206,5,0,0,0,0,0,0,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,C00483,C8H11NO,137.178,1,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
398,C00486,C33H36N4O6,584.658,6,0,0,0,0,0,0,0,36,33,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
399,C00487,C7H16NO3,162.208,3,0,0,0,0,0,0,0,16,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
400,C00488,CH3NO,45.044,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
401,C00489,C5H8O4,132.114,4,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
